equipment_name,topic,chunk_text
center rod. 
Figure 25 
 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 29 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
2.____ 
Using Lubriplate or equivalent high temperature grease, lubricate the 
AS-111 Viton Dur-95 Blu-Dot O-ring (F243095111) and the groove on 
the Single Conductor Top Bulkhead Insulator (F189418000) as shown 
in Figure 25.  Then, carefully install the o-ring in the o-ring groove on 
the bulkhead insulator. 
 
3.____ 
Insert the Single Conductor Top Center Rod (F189419000) into the 
Single Conductor Top Bulkhead Insulator (F189418000) as shown in 
Figure 25. 
 
4.____ 
Apply a small amount of removable thread locking compound Loctite® 
242 (F222043000) to the threads at both ends of the Single Conductor 
Top Center Rod (F189419000).  Next, thread the two WALS Plungers 
(F854868000) onto each end of the Single Conductor Top Center 
Rod. 
 
12.4.2 Disassembly 
 
Step/Initial 
Action 
Time/Step 
1.____ 
Remove one WALS Plunger (F854868000) from the downhole end of 
the Single Conductor Top Center Rod (F189419000) while only 
loosening the uphole plunger (leave the uphole plunger on for step 2).  
Refer to Figure 25.   
 
2.____ 
Pull the Single Conductor Top Center Rod (F189419000) out of the 
Single Conductor Top Bulkhead Insulator (F189418000). 
 
3.____ 
Remove the WALS Plunger (F854868000) from the uphole end of the 
Single Conductor Top Center Rod (F189419000). 
 
4.____ 
Remove the AS-009 FKM Dur-95 Blu-Dot O-ring from the Single 
Conductor Top Center Rod (F189419000) and then discard the o-ring. 
 
5.____ 
Remove the AS-111 FKM Dur-95 Blu-Dot O-ring from the Single 
Conductor Top Bulkhead Insulator (F189418000) and then discard the 
o-ring. 
 
 
 
 
 
 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 30 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
12.5 4911 EB ELECTRONICS FLASK ASSY (F188606000) 
12.5.1 Assembly 
 
Step/Initial 
Action 
Time/Step 
1.____ 
Thread the 39-Conductor Plug Connector on the Insulator/Heat 
Sink/Battery Assembly (F188604000) into the 39-Conductor Bulkhead 
Connector on the Seal Head Assembly (F188603000) in order to 
attach the two assemblies together as shown in Figure 26. 
Figure 26 
 
 
2.____ 
Thread the 39-Conductor Plug Connector on the Insulator/Heat 
Sink/Battery Assembly (F188604000) into the 39-Conductor Bulkhead 
Connector on the Electronics Chassis Assembly (F188605000) as 
shown in Figure 26. 
 
3.____ 
Using a ¾ inch deep well socket and a rachet, lightly thread the Single 
Conductor Top Assembly (F189417000) by hand into the Flask 
Housing (F189415000).  It may be necessary to stuff a small piece of 
paper towel or rag into the socket in order to have the ¾ inch hex of 
the single conductor top assembly’s insulator positioned at the end of 
the socket or the insulator’s threads may not reach to engage in the 
flask housing.   
 
NOTICE 
Do not over-tighten the Single Conductor Top 
Assembly.  The insulator is a plastic material which 
may break if over-torqued. Lightly hand-tighten 
until the o-ring on the insulator has fully seated in 
the flask.  Tightening past this point may cause the 
insulator to break and require replacement.  
 
 
 
4.____ 
Prepare to slide the sub-assembly created from steps 1 and 2 into the 
Flask Housing (F189415000) by first aligning the key on the Seal Head 
Assembly (F188603000) with the keyway in the Flask Housing.  Next, 
without rotating the sub-assembly, slide it carefully into the flask 
housing until the threads on the Split-Collar of the Seal Head Assembly 
can be engaged with the threads on the Flask Housing. 
 
5.____ 
Using the appropriate sized Pin/Spanner wrench (with a ¼ inch 
diameter pin), thread the split-collar into the flask housing making sure 
to tighten securely. 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 31 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
6.____ 
Place a AS-213 FKM Dur-95 Blu-Dot O-ring (F243095213) onto the 
Single Conductor Thread Protector (F041711000) and then install the 
thread protector into the uphole OTA/A3 field joint at the uphole end of 
the flask housing. 
 
7.____ 
Install a 4912 Female Thread Protector (F188651000) onto the 
exposed downhole field joint end of the 4911 EB Electronics Flask 
Assembly (F188606000). 
 
12.5.2 Disassembly 
 
Step/Initial 
Action 
Time/Step 
1.____ 
Remove the 4912 Female Thread Protector (F188651000) from the 
downhole end of the 4911 EB Electronics Flask Assembly 
(F188606000). 
 
2.____ 
Remove the Single Conductor Thread Protector (F041711000) from 
the uphole end of the 4911 EB Electronics Flask Assembly 
(F188606000). 
 
3.____ 
Use a pin/spanner wrench to fully unthread the 4912 split-collar 
(F188633000) located on the Seal Head Assembly (F188603000).  
Carefully pull the Seal Head Assembly (and the attached electronics 
chassis) out of the Flask Housing as indicated from Figure 26.  
  
 
Note 
 
Avoid rotating the electronics chassis when pulling it out of 
the flask housing.  This may cause the centralizing o-rings 
on the chassis to spin out of their grooves causing the 
payload to be stuck in the housing. 
 
 
 
 
4.____ 
Remove the Single Conductor Top Assembly (F189417000) from the 
Flask Housing (F189415000) using a ¾ inch deep well socket. 
 
5.____ 
Disconnect the Insulator/Heat Sink/Battery Assembly (F188604000) 
from the Seal Head Assembly (F188603000) by unthreading the  
39-Conductor Bulkhead Connector joint. 
 
6.____ 
Disconnect the Insulator/Heat Sink/Battery Assembly (F188604000) 
from the Electronics Chassis Assembly (F188605000) by unthreading 
the 39-Conductor Bulkhead Connector joint located between the two 
sub-assemblies as indicated in Figure 26."
4911EB-VRTM-AMO,4911EB Level 3 Preventive Maintenance - L3 GLB AMO AMO A,"Level: L3 - Instruction  Tier: GLB - Global 
Document Type: AMO Manual 
Sub Element: AMO 
Doc Number: 130673-953   
Rev. A 
Effective Date: 3/10/2015 
      
 
Last 4 Revisions 
Rev 
RDR 
Amendment Detail 
Reviewer 
Approver 
Approval Date 
A 
NDR 
Initial Release 
Rojo, Erandi 
Barton, Grant P. 
03/10/2015 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
© 2013-2013 BAKER HUGHES INCORPORATED (UNPUBLISHED WORK). All rights reserved. Terms and conditions of use: By accepting this document, the recipient agrees this 
document (together with the contents) is confidential and proprietary property of Baker Hughes Incorporated and includes valuable trade secrets, proprietary information of Baker 
Hughes (collectively “information”). Baker Hughes retains all rights under copyright laws and trade secret laws of the United States of America and other countries. The recipient 
further agrees the documents may not be distributed, transmitted, copied or reproduced in whole or part by any means, without express written consent of Baker Hughes, and may 
not be used in any way detrimental to Baker Hughes. 
 
Page 1 of 8 
MA-GLB-En-100030 Rev. A 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
 
4911 EB Preventive Maintenance Level 3 
Purpose 
The purpose of this document is to provide the procedures necessary to perform Level 3 
Preventative Maintenance (PM3) on the 4911 EB Electronics Flask Assembly (F188606000).  
Scope 
The document is only applicable to the level 3 preventative maintenance procedures for the 
4911 EB Electronics Flask Assembly. This preventative maintenance procedure focuses on 
employee safety, environmentally sound practices, and/or troubleshooting. This procedure does not 
serve as a substitute for critical thought and the experience of the Baker Hughes representative. 
It is not intended to be an overriding document, meaning that all local, customer, governmental, or 
occupational policies or procedures that are the most stringent must be followed. 
Responsibility and Authority 
These Preventative Maintenance Procedures are intended for use by Baker Hughes 
representatives qualified to perform the repairs and inspection tests as per the master qualifications 
list or competency list. The specific job title and reporting structure of the representative will be 
documented in the pre-job planning paperwork and defined prior to the beginning of each job.  
These procedures are to be performed and documented by qualified Assembly, Maintenance and 
Overhaul (AMO) personnel.  AMO management is responsible to schedule and ensure the 
performance of these procedures for each instrument on a routine basis as required per typical 
Baker Hughes PM frequency for downhole wireline equipment. 
Safety and Regulatory 
Safety is of primary importance in our operations. All of Baker Hughes management, employees, 
and contract employees have the responsibility to make the safety of ourselves and our co-workers 
a fundamental concern.  With this in mind the following has been compiled as a reference of the 
possible safety risks associated with this operation.  Refer to the Stop Work Authority and other 
related Health, Safety, Environment and Security (HSE&S) Enterprise Operational Controls located 
on the HSE&S Management System website or through BHOS. Always consider that if more than 
one safety rule or standard exists then always default to the most stringent. 
 
4911 EB Preventive Maintenance Level 3 
 
 
130673-953  
Rev: A   
Effective Date:3/10/2015  
 
 
 
 
Page 2 of 8 
 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
 
Dangerous Goods Shipping and Transportation (DGST) 
 
Electrical Safety (ELEC) 
 
Equipment Safety (EQIP) 
 
Hand Protection (HAND) 
 
Laboratory Operations (LABO) 
 
Lifting and Rigging (LIFT) 
 
Lithium Battery Safe Handling (LBSH) 
 
Lithium Battery Waste Accumulation and Management (LBAM) 
 
Fire Prevention and Control (FIRE) 
 
Personal Protective Equipment (PPE) 
 
4911 EB Preventive Maintenance Level 3 
 
 
130673-953  
Rev: A   
Effective Date:3/10/2015  
 
 
 
 
Page 3 of 8 
 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
 
 
 
 
The 4912, 4913, 4914, 4915, and 4917 inspection 
mandrels’ magnetizer assembly (used with 4911 EB) 
contain a very powerful permanent magnet circuit that 
cannot be turned off. The magnetic field around the tools 
may adversely affect pacemaker wearers or individuals 
with electrical/metallic medical implants. Magnetic field 
may be harmful to individuals with electrical/metallic 
medical implants 
 
Individuals with electrical/metallic medical 
implants should be prohibited from approaching 
within 3 ft. (1 m) of the MicroVertilog magnet 
assemblies 
 
 
 
 
 
>3 ft (1 m)  
 
 
 
 
 
 
 
The 4912, 4913, 4914, 4915, and 4917 inspection 
mandrels’ magnetizer assembly (used with 4911 EB) 
contain a very powerful permanent magnet circuit that 
cannot be turned off. Extreme care in handling must be 
observed at all times.  
Sharp magnetic particles may adhere to the tool and 
cause handling injury 
 
Remove particles before handling 
 
 
 
 
 
 
 
 
 
Ferromagnetic tools and other objects will be strongly 
attracted to the permanent magnets  
Magnets may cause ferromagnetic tools to be pulled 
away from the operator causing hand injury and/or 
equipment damage 
 
Keep all ferromagnetic objects 5 ft. (1.5 m) away 
from the MicroVertilog tools at all times.  
>5 ft (1.5 m) 
 
 
 
 
 
 
 
The 4911 EB Electronics Flask Assembly contains lithium 
metal battery packs.  Care should be taken with the 
batteries to avoid electrical shock and/or battery rupture. 
Do not damage the batteries as fire or explosion may 
occur.  Do not overheat batteries. 
Electrical shock and/or battery rupture may result 
from battery mishandling 
 
Take care in handling the lithium metal batteries 
 
 
 
 
4911 EB Preventive Maintenance Level 3 
 
 
130673-953  
Rev: A   
Effective Date:3/10/2015  
 
 
 
 
Page 4 of 8 
 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
 
  
 
Electrical hazard 
Electric shock can kill 
 
Do not touch live electrical parts 
 
Wear eye protection 
  
 
Reference Documents 
 F188606000  Assembly Drawing, 4911 EB Electronics Flask Assembly 
 F188606100  Wiring Diagram, 4911 EB Electronics Flask Assembly 
 F188606955  Assembly Procedures, Field Specific 4911 EB Electronics Flask Assembly 
 F188606956  Test Procedures, Field Specific 4911 EB Electronics Flask Assembly 
 F189417000  Assembly Drawing, Single Conductor Top Assembly 
 F188603000  Assembly Drawing, Seal Head Assembly 4911 EB 
 F189429000  Assembly Drawing, Cable Assembly, Seal Head 4911 
 F189429100  Wiring Diagram, 4911 Seal Head Harness 
 F188633000  Assembly Drawing, 4912 Split Nut Assembly 
 F188604000  Assembly Drawing, Insulator/Heat Sink/Battery Assembly, 4911 EB 
 F189425000  Assembly Drawing, Insulator Wiring, 4911 
 F189425100  Wiring Diagram, Insulator Wiring, 4911 
 F188605000  Assembly Drawing, 4911 EB Electronics Chassis Assembly 
 A3003317000  Assembly Drawing, Cable Assy Chassis Wiring Harness, 4911 
 A3003318000  Assembly Drawing, Board to Board Wiring, 4911 
 F189827000  Lithium Battery Pack Assembly Drawing  
 F140472915  Manual, 4919 NA Test Box 
 
 
 
 
 
4911 EB Preventive Maintenance Level 3 
 
 
130673-953  
Rev: A   
Effective Date:3/10/2015  
 
 
 
 
Page 5 of 8 
 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Preventative Maintenance Level 3 Procedures 
Prior to beginning each step below, all parts should be thoroughly cleaned of any dirt, debris, 
residue or grease. 
1. F188606000 “ELECTRONICS FLASK ASSY, 4911 EB”: 
A. Remove the internal assemblies from the flask housing (F189415000) as per the 
